* These two reactions were added to the model
METt2rpp	1.0 met_L_p + 1.0 h_p <==> 1.0 met_L_c + 1.0 h_c	(rxn manually added to the model)	
GLNt2rpp	1.0 gln_L_p + 1.0 h_p <==> 1.0 gln_L_c + 1.0 h_c	(rxn manually added to the model)	

GLYBtex	1.0 glyb_e <==> 1.0 glyb_p	(b0241 or b0929 or b1377 or b2215)
GLYC2Pabcpp	1.0 glyc2p_p + 1.0 atp_c + 1.0 h2o_c --> 1.0 glyc2p_c + 1.0 pi_c + 1.0 adp_c + 1.0 h_c	(b3452 and b3453 and b3450 and b3451)
GLYC2Ptex	1.0 glyc2p_e <==> 1.0 glyc2p_p	(b2215 or b0241 or b0929 or b1377)
GLYC3Pabcpp	1.0 h2o_c + 1.0 atp_c + 1.0 glyc3p_p --> 1.0 glyc3p_c + 1.0 pi_c + 1.0 adp_c + 1.0 h_c	(b3452 and b3453 and b3450 and b3451)
GLYC3Pt6pp	1.0 glyc3p_p + 1.0 pi_c --> 1.0 glyc3p_c + 1.0 pi_p	b2240
GLYC3Ptex	1.0 glyc3p_e <==> 1.0 glyc3p_p	(b0241 or b0929 or b1377 or b2215)
GLYCAt2rpp	1.0 glyc_R_p + 1.0 h_p <==> 1.0 h_c + 1.0 glyc_R_c	(b2789 or b3127)
GLYCAtex	1.0 glyc_R_e <==> 1.0 glyc_R_p	(b0241 or b0929 or b1377 or b2215)
GLYCDx	1.0 glyc_c + 1.0 nad_c --> 1.0 dha_c + 1.0 nadh_c + 1.0 h_c	b3945
GLYCK	1.0 atp_c + 1.0 glyc_R_c --> 1.0 3pg_c + 1.0 adp_c + 1.0 h_c	b0514
GLYCK2	1.0 atp_c + 1.0 glyc_R_c --> 1.0 h_c + 1.0 2pg_c + 1.0 adp_c	b3124
GLYCL	1.0 thf_c + 1.0 gly_c + 1.0 nad_c --> 1.0 mlthf_c + 1.0 co2_c + 1.0 nh4_c + 1.0 nadh_c	(b2904 and b2903 and b2905 and b0116)
GLYCLTDx	1.0 h_c + 1.0 glx_c + 1.0 nadh_c --> 1.0 glyclt_c + 1.0 nad_c	(b3553 or b1033)
GLYCLTDy	1.0 h_c + 1.0 glx_c + 1.0 nadph_c --> 1.0 nadp_c + 1.0 glyclt_c	(b1033 or b3553)
GLYCLTt2rpp	1.0 glyclt_p + 1.0 h_p <==> 1.0 h_c + 1.0 glyclt_c	(b3603 or b2975)
GLYCLTt4pp	1.0 glyclt_p + 1.0 na1_p --> 1.0 glyclt_c + 1.0 na1_c	b4067
GLYCLTtex	1.0 glyclt_e <==> 1.0 glyclt_p	(b0241 or b0929 or b1377 or b2215)
GLYCTO2	1.0 q8_c + 1.0 glyclt_c --> 1.0 glx_c + 1.0 q8h2_c	(b2979 and b4467 and b4468)
GLYCTO3	1.0 mqn8_c + 1.0 glyclt_c --> 1.0 glx_c + 1.0 mql8_c	(b2979 and b4467 and b4468)
GLYCTO4	1.0 2dmmq8_c + 1.0 glyclt_c --> 1.0 2dmmql8_c + 1.0 glx_c	(b2979 and b4467 and b4468)
GLYCtex	1.0 glyc_e <==> 1.0 glyc_p	(b0241 or b0929 or b1377 or b2215)
GLYCtpp	1.0 glyc_c <==> 1.0 glyc_p	(b3927 or s0001)
GLYK	1.0 glyc_c + 1.0 atp_c --> 1.0 glyc3p_c + 1.0 adp_c + 1.0 h_c	b3926
GLYOX	1.0 h2o_c + 1.0 lgt_S_c --> 1.0 h_c + 1.0 gthrd_c + 1.0 lac_D_c	b0212
GLYOX3	1.0 h2o_c + 1.0 mthgxl_c --> 1.0 h_c + 1.0 lac_D_c	
GLYTRS	1.0 trnagly_c + 1.0 atp_c + 1.0 gly_c --> 1.0 glytrna_c + 1.0 amp_c + 1.0 ppi_c	(b3559 and b3560)
GLYt2pp	1.0 gly_p + 1.0 h_p --> 1.0 h_c + 1.0 gly_c	(b4208 or b1801)
GLYt2rpp	1.0 gly_p + 1.0 h_p <==> 1.0 h_c + 1.0 gly_c	
GLYt4pp	1.0 gly_p + 1.0 na1_p --> 1.0 gly_c + 1.0 na1_c	b0007
GLYtex	1.0 gly_e <==> 1.0 gly_p	(b0241 or b0929 or b1377 or b2215)
GMAND	1.0 gdpmann_c --> 1.0 h2o_c + 1.0 gdpddman_c	b2053
GMHEPAT	1.0 h_c + 1.0 atp_c + 1.0 gmhep1p_c --> 1.0 adphep_DD_c + 1.0 ppi_c	b3052
GMHEPK	1.0 gmhep7p_c + 1.0 atp_c --> 1.0 gmhep17bp_c + 1.0 adp_c + 1.0 h_c	b3052
GMHEPPA	1.0 gmhep17bp_c + 1.0 h2o_c --> 1.0 gmhep1p_c + 1.0 pi_c	b0200
GMPR	1.0 gmp_c + 1.0 nadph_c + 2.0 h_c --> 1.0 imp_c + 1.0 nh4_c + 1.0 nadp_c	b0104
GMPS2	1.0 gln_L_c + 1.0 xmp_c + 1.0 atp_c + 1.0 h2o_c --> 2.0 h_c + 1.0 glu_L_c + 1.0 ppi_c + 1.0 amp_c + 1.0 gmp_c	b2507
GMPtex	1.0 gmp_e <==> 1.0 gmp_p	(b1377 or b2215 or b0241 or b0929)
GND	1.0 6pgc_c + 1.0 nadp_c --> 1.0 nadph_c + 1.0 co2_c + 1.0 ru5p_D_c	b2029
GNK	1.0 atp_c + 1.0 glcn_c --> 1.0 6pgc_c + 1.0 adp_c + 1.0 h_c	(b4268 or b3437)
GOFUCR	1.0 gdpofuc_c + 1.0 nadph_c + 1.0 h_c --> 1.0 nadp_c + 1.0 gdpfuc_c	b2052
GP4GH	1.0 gp4g_c + 1.0 h2o_c --> 2.0 h_c + 2.0 gdp_c	b0049
GPDDA1	1.0 g3pc_c + 1.0 h2o_c --> 1.0 h_c + 1.0 chol_c + 1.0 glyc3p_c	b3449
GPDDA1pp	1.0 g3pc_p + 1.0 h2o_p --> 1.0 chol_p + 1.0 glyc3p_p + 1.0 h_p	b2239
GPDDA2	1.0 g3pe_c + 1.0 h2o_c --> 1.0 glyc3p_c + 1.0 etha_c + 1.0 h_c	b3449
GPDDA2pp	1.0 g3pe_p + 1.0 h2o_p --> 1.0 h_p + 1.0 etha_p + 1.0 glyc3p_p	b2239
GPDDA3	1.0 h2o_c + 1.0 g3ps_c --> 1.0 glyc3p_c + 1.0 ser_L_c + 1.0 h_c	b3449
GPDDA3pp	1.0 h2o_p + 1.0 g3ps_p --> 1.0 ser_L_p + 1.0 glyc3p_p + 1.0 h_p	b2239
GPDDA4	1.0 g3pg_c + 1.0 h2o_c --> 1.0 h_c + 1.0 glyc3p_c + 1.0 glyc_c	b3449
GPDDA4pp	1.0 h2o_p + 1.0 g3pg_p --> 1.0 glyc_p + 1.0 glyc3p_p + 1.0 h_p	b2239
GPDDA5	1.0 h2o_c + 1.0 g3pi_c --> 1.0 glyc3p_c + 1.0 inost_c + 1.0 h_c	b3449
GPDDA5pp	1.0 g3pi_p + 1.0 h2o_p --> 1.0 inost_p + 1.0 glyc3p_p + 1.0 h_p	b2239
GRTT	1.0 ipdp_c + 1.0 grdp_c --> 1.0 frdp_c + 1.0 ppi_c	b0421
GRXR	1.0 grxox_c + 2.0 gthrd_c --> 1.0 grxrd_c + 1.0 gthox_c	(b1064 or b3610 or b1654 or b0849)
GSNK	1.0 atp_c + 1.0 gsn_c --> 1.0 gmp_c + 1.0 adp_c + 1.0 h_c	b0477
GSNt2pp	1.0 gsn_p + 1.0 h_p --> 1.0 h_c + 1.0 gsn_c	b2964
GSNtex	1.0 gsn_e <==> 1.0 gsn_p	(b0241 or b0929 or b1377 or b2215)
GSPMDA	1.0 h2o_c + 1.0 gtspmd_c --> 1.0 gthrd_c + 1.0 spmd_c	b2988
GSPMDS	1.0 spmd_c + 1.0 atp_c + 1.0 gthrd_c --> 1.0 h_c + 1.0 pi_c + 1.0 adp_c + 1.0 gtspmd_c	b2988
GTHOXtex	1.0 gthox_e <==> 1.0 gthox_p	(b0241 or b0929 or b1377 or b2215)
GTHOr	1.0 h_c + 1.0 gthox_c + 1.0 nadph_c <==> 1.0 nadp_c + 2.0 gthrd_c	b3500
GTHPi	2.0 gthrd_c + 1.0 h2o2_c --> 2.0 h2o_c + 1.0 gthox_c	b1710
GTHRDHpp	1.0 gthrd_p + 1.0 h2o_p --> 1.0 cgly_p + 1.0 glu_L_p	b3447
GTHRDabc2pp	1.0 h2o_c + 1.0 atp_c + 1.0 gthrd_c --> 1.0 gthrd_p + 1.0 pi_c + 1.0 adp_c + 1.0 h_c	(b0886 and b0887)
GTHRDabcpp	1.0 gthrd_p + 1.0 atp_c + 1.0 h2o_c --> 1.0 h_c + 1.0 pi_c + 1.0 adp_c + 1.0 gthrd_c	(b0829 and b0830 and b0831 and b0832)
GTHRDtex	1.0 gthrd_e <==> 1.0 gthrd_p	(b0241 or b0929 or b1377 or b2215)
GTHS	1.0 glucys_c + 1.0 atp_c + 1.0 gly_c --> 1.0 h_c + 1.0 pi_c + 1.0 adp_c + 1.0 gthrd_c	b2947
GTPCI	1.0 h2o_c + 1.0 gtp_c --> 1.0 h_c + 1.0 ahdt_c + 1.0 for_c	b2153
GTPCII2	3.0 h2o_c + 1.0 gtp_c --> 2.0 h_c + 1.0 25drapp_c + 1.0 ppi_c + 1.0 for_c	b1277
GTPDPDP	1.0 h2o_c + 1.0 gdptp_c --> 1.0 h_c + 1.0 pi_c + 1.0 ppgpp_c	b3779
GTPDPK	1.0 atp_c + 1.0 gtp_c --> 1.0 h_c + 1.0 amp_c + 1.0 gdptp_c	b2784
GTPHs	1.0 h2o_c + 1.0 gtp_c + 1.0 h_c --> 1.0 nh4_c + 1.0 xtp_c	s0001
GTPtex	1.0 gtp_e <==> 1.0 gtp_p	(b0241 or b0929 or b1377 or b2215)
GUACYC	1.0 gtp_c --> 1.0 35cgmp_c + 1.0 ppi_c	
GUAD	1.0 h_c + 1.0 gua_c + 1.0 h2o_c --> 1.0 xan_c + 1.0 nh4_c	b2883
GUAPRT	1.0 gua_c + 1.0 prpp_c --> 1.0 gmp_c + 1.0 ppi_c	(b0238 or b0125)
GUAt2pp	1.0 gua_p + 1.0 h_p --> 1.0 gua_c + 1.0 h_c	b3654
GUAtex	1.0 gua_e <==> 1.0 gua_p	b0411
GUAtpp	1.0 gua_p <==> 1.0 gua_c	
GUI1	1.0 glcur_c <==> 1.0 fruur_c	b3092
GUI2	1.0 galur_c <==> 1.0 tagur_c	b3092
GUR1PPpp	1.0 glcur1p_p + 1.0 h2o_p --> 1.0 pi_p + 1.0 glcur_p	
H2O2tex	1.0 h2o2_e <==> 1.0 h2o2_p	(b0241 or b0929 or b1377 or b2215)
H2Otex	1.0 h2o_e <==> 1.0 h2o_p	(s0001 or b0957 or b3875 or b2215 or b0241 or b1319 or b1377 or b0929)
H2Otpp	1.0 h2o_p <==> 1.0 h2o_c	(s0001 or b0875)
H2SO	1.0 h2s_c + 2.0 o2_c --> 2.0 h_c + 1.0 so4_c	
H2St1pp	1.0 h2s_c --> 1.0 h2s_p	s0001
H2Stex	1.0 h2s_e <==> 1.0 h2s_p	(b0241 or b0929 or b1377 or b2215)
H2tex	1.0 h2_e <==> 1.0 h2_p	(b0241 or b0929 or b1377 or b2215)
H2tpp	1.0 h2_p <==> 1.0 h2_c	s0001
HACD1	1.0 h_c + 1.0 aacoa_c + 1.0 nadh_c <==> 1.0 3hbcoa_c + 1.0 nad_c	(b3846 or b2341)
HACD2	1.0 3ohcoa_c + 1.0 nadh_c + 1.0 h_c <==> 1.0 3hhcoa_c + 1.0 nad_c	(b3846 or b2341)
HACD3	1.0 3oocoa_c + 1.0 nadh_c + 1.0 h_c <==> 1.0 3hocoa_c + 1.0 nad_c	(b3846 or b2341)
HACD4	1.0 h_c + 1.0 3odcoa_c + 1.0 nadh_c <==> 1.0 3hdcoa_c + 1.0 nad_c	(b3846 or b2341)
HACD5	1.0 h_c + 1.0 3oddcoa_c + 1.0 nadh_c <==> 1.0 3hddcoa_c + 1.0 nad_c	(b3846 or b2341)
HACD6	1.0 3otdcoa_c + 1.0 nadh_c + 1.0 h_c <==> 1.0 3htdcoa_c + 1.0 nad_c	(b3846 or b2341)
HACD7	1.0 3ohdcoa_c + 1.0 nadh_c + 1.0 h_c <==> 1.0 3hhdcoa_c + 1.0 nad_c	(b3846 or b2341)
HACD8	1.0 h_c + 1.0 3oodcoa_c + 1.0 nadh_c <==> 1.0 3hodcoa_c + 1.0 nad_c	(b3846 or b2341)
HADPCOADH3	1.0 3hadpcoa_c + 1.0 nad_c <==> 1.0 h_c + 1.0 nadh_c + 1.0 oxadpcoa_c	b1395
HBZOPT	1.0 4hbz_c + 1.0 octdp_c --> 1.0 3ophb_c + 1.0 ppi_c	b4040
HCINNMt2rpp	1.0 3hcinnm_p + 1.0 h_p <==> 1.0 3hcinnm_c + 1.0 h_c	b0353
HCINNMtex	1.0 3hcinnm_e <==> 1.0 3hcinnm_p	(b0241 or b0929 or b1377 or b2215)
HCO3E	1.0 h2o_c + 1.0 co2_c <==> 1.0 h_c + 1.0 hco3_c	(b0126 or b0339)
HCYSMT	1.0 amet_c + 1.0 hcys_L_c --> 1.0 h_c + 1.0 ahcys_c + 1.0 met_L_c	b0261
HCYSMT2	1.0 mmet_c + 1.0 hcys_L_c --> 1.0 h_c + 2.0 met_L_c	b0261
HDCAtexi	1.0 hdca_e --> 1.0 hdca_p	b2344
HDCEAtexi	1.0 hdcea_e --> 1.0 hdcea_p	b2344
HEMEOS	1.0 frdp_c + 1.0 pheme_c + 1.0 h2o_c --> 1.0 hemeO_c + 1.0 ppi_c	b0428
HEPK1	1.0 atp_c + 1.0 hhlipa_c --> 1.0 h_c + 1.0 adp_c + 1.0 phhlipa_c	b3630
HEPK2	1.0 hphhlipa_c + 1.0 atp_c --> 1.0 h_c + 1.0 adp_c + 1.0 phphhlipa_c	b3625
HEPT1	1.0 adphep_LD_c + 1.0 lipa_c --> 1.0 h_c + 1.0 adp_c + 1.0 hlipa_c	b3621
HEPT2	1.0 adphep_LD_c + 1.0 hlipa_c --> 1.0 h_c + 1.0 adp_c + 1.0 hhlipa_c	b3620
HEPT3	1.0 adphep_LD_c + 1.0 phhlipa_c --> 1.0 h_c + 1.0 adp_c + 1.0 hphhlipa_c	b3632
HEPT4	1.0 adphep_LD_c + 1.0 gggagicolipa_c --> 1.0 colipa_c + 1.0 adp_c + 1.0 h_c	b3623
HETZK	1.0 4mhetz_c + 1.0 atp_c --> 1.0 h_c + 1.0 4mpetz_c + 1.0 adp_c	b2104
HEX1	1.0 atp_c + 1.0 glc_D_c --> 1.0 h_c + 1.0 adp_c + 1.0 g6p_c	b2388
HEX4	1.0 man_c + 1.0 atp_c --> 1.0 h_c + 1.0 adp_c + 1.0 man6p_c	
HEX7	1.0 atp_c + 1.0 fru_c --> 1.0 f6p_c + 1.0 adp_c + 1.0 h_c	b0394
HEXt2rpp	1.0 hxa_p + 1.0 h_p <==> 1.0 h_c + 1.0 hxa_c	b2223
HG2abcpp	1.0 h2o_c + 1.0 atp_c + 1.0 hg2_c --> 1.0 h_c + 1.0 pi_c + 1.0 adp_c + 1.0 hg2_p	b3469
HG2t3pp	1.0 h_p + 1.0 hg2_c --> 1.0 h_c + 1.0 hg2_p	b3915
HG2tex	1.0 hg2_e <==> 1.0 hg2_p	(b0241 or b0929 or b1377 or b2215)
HISTD	1.0 h2o_c + 2.0 nad_c + 1.0 histd_c --> 3.0 h_c + 2.0 nadh_c + 1.0 his_L_c	b2020
HISTP	1.0 h2o_c + 1.0 hisp_c --> 1.0 histd_c + 1.0 pi_c	b2022
HISTRS	1.0 his_L_c + 1.0 atp_c + 1.0 trnahis_c --> 1.0 histrna_c + 1.0 amp_c + 1.0 ppi_c	b2514
HISabcpp	1.0 h2o_c + 1.0 atp_c + 1.0 his_L_p --> 1.0 h_c + 1.0 pi_c + 1.0 adp_c + 1.0 his_L_c	(b2309 and b2307 and b2306 and b2308)
HISt2rpp	1.0 his_L_p + 1.0 h_p <==> 1.0 h_c + 1.0 his_L_c	b0112
HIStex	1.0 his_L_e <==> 1.0 his_L_p	(b0241 or b0929 or b1377 or b2215)
HKNDDH	1.0 h2o_c + 1.0 hkndd_c --> 1.0 h_c + 1.0 op4en_c + 1.0 succ_c	b0349
HKNTDH	1.0 h2o_c + 1.0 hkntd_c --> 1.0 h_c + 1.0 fum_c + 1.0 op4en_c	b0349
HMBS	1.0 h2o_c + 4.0 ppbng_c --> 1.0 hmbil_c + 4.0 nh4_c	b3805
HMPK1	1.0 4ahmmp_c + 1.0 atp_c --> 1.0 h_c + 1.0 4ampm_c + 1.0 adp_c	(b2103 or b2418)
HOMt2pp	1.0 hom_L_c + 1.0 h_p --> 1.0 h_c + 1.0 hom_L_p	(b0813 or b3824)
HOMtex	1.0 hom_L_e <==> 1.0 hom_L_p	(b0241 or b0929 or b1377 or b2215)
HOPNTAL	1.0 4h2opntn_c --> 1.0 acald_c + 1.0 pyr_c	b0352
HPPK2	1.0 6hmhpt_c + 1.0 atp_c --> 1.0 h_c + 1.0 6hmhptpp_c + 1.0 amp_c	b0142
HPPPNDO	1.0 dhpppn_c + 1.0 o2_c --> 1.0 h_c + 1.0 hkndd_c	b0348
HPPPNt2rpp	1.0 3hpppn_p + 1.0 h_p <==> 1.0 h_c + 1.0 3hpppn_c	b0353
HPPPNtex	1.0 3hpppn_e <==> 1.0 3hpppn_p	(b0929 or b1377 or b2215 or b0241)
HPYRI	1.0 hpyr_c <==> 1.0 2h3oppan_c	b0508
HPYRRx	1.0 h_c + 1.0 nadh_c + 1.0 hpyr_c --> 1.0 glyc_R_c + 1.0 nad_c	(b1033 or b3553)
HPYRRy	1.0 h_c + 1.0 nadph_c + 1.0 hpyr_c --> 1.0 nadp_c + 1.0 glyc_R_c	(b1033 or b3553)
HSDy	1.0 hom_L_c + 1.0 nadp_c <==> 1.0 aspsa_c + 1.0 nadph_c + 1.0 h_c	(b3940 or b0002)
HSK	1.0 hom_L_c + 1.0 atp_c --> 1.0 h_c + 1.0 adp_c + 1.0 phom_c	b0003
HSST	1.0 hom_L_c + 1.0 succoa_c --> 1.0 coa_c + 1.0 suchms_c	b4013
HSTPT	1.0 glu_L_c + 1.0 imacp_c --> 1.0 akg_c + 1.0 hisp_c	b2021
HXAND	1.0 h2o_c + 1.0 hxan_c + 1.0 nad_c --> 1.0 h_c + 1.0 nadh_c + 1.0 xan_c	(b2866 and b2867 and b2868)
HXAtex	1.0 hxa_e <==> 1.0 hxa_p	(b2215 or b0241 or b0929 or b1377)
HXCT	1.0 accoa_c + 1.0 hxa_c --> 1.0 ac_c + 1.0 hxcoa_c	(b2221 and b2222)
HXPRT	1.0 hxan_c + 1.0 prpp_c --> 1.0 imp_c + 1.0 ppi_c	(b0238 or b0125)
HYD1pp	2.0 h_c + 1.0 h2_c + 1.0 q8_c --> 2.0 h_p + 1.0 q8h2_c	((b0972 and b0973 and b0974) or (b2994 and b2995 and b2996 and b2997) or (b2719 and b2720 and b2721 and b2722 and b2723 and b2724))
HYD2pp	2.0 h_c + 1.0 h2_c + 1.0 mqn8_c --> 2.0 h_p + 1.0 mql8_c	((b0972 and b0973 and b0974) or (b2994 and b2995 and b2996 and b2997))
HYD3pp	1.0 2dmmq8_c + 1.0 h2_c + 2.0 h_c --> 1.0 2dmmql8_c + 2.0 h_p	((b0972 and b0973 and b0974) or (b2994 and b2995 and b2996 and b2997))
HYPOE	1.0 h2o_c + 1.0 pyam5p_c --> 1.0 pi_c + 1.0 pydam_c	
HYXNtex	1.0 hxan_e <==> 1.0 hxan_p	(b0241 or b0929 or b1377 or b2215)
HYXNtpp	1.0 hxan_p <==> 1.0 hxan_c	
Htex	1.0 h_e <==> 1.0 h_p	(b0929 or b1377 or b2215 or b0241)
I2FE2SR	1.0 2fe1s_c + 1.0 iscssh_c + 1.0 iscu_c --> 4.0 h_c + 1.0 iscs_c + 1.0 iscu_2fe2s_c	(b2530 and b2529)
I2FE2SS	2.0 fe2_c + 1.0 iscu_c + 1.0 fadh2_c + 2.0 iscssh_c --> 6.0 h_c + 1.0 iscu_2fe2s_c + 1.0 fad_c + 2.0 iscs_c	(b3807 and b2530 and b2529)
I2FE2SS2	2.0 fe2_c + 1.0 iscu_2fe2s_c + 1.0 fadh2_c + 2.0 iscssh_c --> 6.0 h_c + 1.0 iscu_2fe2s2_c + 1.0 fad_c + 2.0 iscs_c	(b3807 and b2530 and b2529)
I2FE2ST	4.0 h_c + 1.0 iscu_2fe2s_c --> 1.0 2fe2s_c + 1.0 iscu_c	(b2528 and b2529)
I4FE4SR	2.0 h_c + 1.0 fadh2_c + 1.0 iscu_2fe2s2_c --> 1.0 fad_c + 1.0 iscu_4fe4s_c	b2529
I4FE4ST	4.0 h_c + 1.0 iscu_4fe4s_c --> 1.0 4fe4s_c + 1.0 iscu_c	(b2528 and b2529)
ICDHyr	1.0 nadp_c + 1.0 icit_c <==> 1.0 nadph_c + 1.0 akg_c + 1.0 co2_c	b1136
ICHORS	1.0 chor_c <==> 1.0 ichor_c	b2265
ICHORSi	1.0 chor_c --> 1.0 ichor_c	b0593
ICHORT	1.0 h2o_c + 1.0 ichor_c --> 1.0 23ddhb_c + 1.0 pyr_c	b0595
ICL	1.0 icit_c --> 1.0 succ_c + 1.0 glx_c	b4015
ICYSDS	1.0 cys_L_c + 1.0 iscs_c --> 1.0 ala_L_c + 1.0 iscssh_c	b2530
IDOND	1.0 h_c + 1.0 5dglcn_c + 1.0 nadh_c <==> 1.0 idon_L_c + 1.0 nad_c	b4267
IDOND2	1.0 h_c + 1.0 5dglcn_c + 1.0 nadph_c --> 1.0 idon_L_c + 1.0 nadp_c	b4267
IDONt2rpp	1.0 idon_L_p + 1.0 h_p <==> 1.0 h_c + 1.0 idon_L_c	b4265
IDONtex	1.0 idon_L_e <==> 1.0 idon_L_p	(b0241 or b0929 or b1377 or b2215)
IG3PS	1.0 gln_L_c + 1.0 prlp_c --> 1.0 h_c + 1.0 glu_L_c + 1.0 aicar_c + 1.0 eig3p_c	(b2023 and b2025)
IGPDH	1.0 eig3p_c --> 1.0 h2o_c + 1.0 imacp_c	b2022
IGPS	1.0 h_c + 1.0 2cpr5p_c --> 1.0 3ig3p_c + 1.0 co2_c + 1.0 h2o_c	b1262
ILETA	1.0 ile_L_c + 1.0 akg_c <==> 1.0 glu_L_c + 1.0 3mop_c	b3770
ILETRS	1.0 ile_L_c + 1.0 atp_c + 1.0 trnaile_c --> 1.0 iletrna_c + 1.0 amp_c + 1.0 ppi_c	b0026
ILEabcpp	1.0 h2o_c + 1.0 atp_c + 1.0 ile_L_p --> 1.0 h_c + 1.0 pi_c + 1.0 adp_c + 1.0 ile_L_c	(b3454 and b3455 and b3457 and b3460 and b3456)
ILEt2rpp	1.0 h_p + 1.0 ile_L_p <==> 1.0 h_c + 1.0 ile_L_c	b0401
ILEtex	1.0 ile_L_e <==> 1.0 ile_L_p	(b0241 or b0929 or b1377 or b2215)
IMPC	1.0 h2o_c + 1.0 imp_c <==> 1.0 fprica_c	b4006
IMPD	1.0 h2o_c + 1.0 nad_c + 1.0 imp_c --> 1.0 h_c + 1.0 nadh_c + 1.0 xmp_c	b2508
IMPtex	1.0 imp_e <==> 1.0 imp_p	(b0241 or b0929 or b1377 or b2215)
INDOLEt2pp	1.0 h_c + 1.0 indole_c --> 1.0 indole_p + 1.0 h_p	((b3265 and b3266) and b3035)
INDOLEt2rpp	1.0 indole_p + 1.0 h_p <==> 1.0 h_c + 1.0 indole_c	b3161
INDOLEtex	1.0 indole_e <==> 1.0 indole_p	(b0241 or b0929 or b1377 or b2215)
INOSTt4pp	1.0 inost_p + 1.0 na1_p --> 1.0 inost_c + 1.0 na1_c	b3679
INSH	1.0 h2o_c + 1.0 ins_c --> 1.0 hxan_c + 1.0 rib_D_c	b0030
INSK	1.0 atp_c + 1.0 ins_c --> 1.0 h_c + 1.0 adp_c + 1.0 imp_c	b0477
INSTtex	1.0 inost_e <==> 1.0 inost_p	(b0241 or b0929 or b1377 or b2215)
INSt2pp	1.0 h_p + 1.0 ins_p --> 1.0 h_c + 1.0 ins_c	b2964
INSt2rpp	1.0 h_p + 1.0 ins_p <==> 1.0 h_c + 1.0 ins_c	b2406
INStex	1.0 ins_e <==> 1.0 ins_p	b0411
IPDDI	1.0 ipdp_c <==> 1.0 dmpp_c	b2889
IPDPS	1.0 h_c + 1.0 h2mb4p_c + 1.0 nadh_c --> 1.0 h2o_c + 1.0 nad_c + 1.0 ipdp_c	b0029
IPMD	1.0 3c2hmp_c + 1.0 nad_c --> 1.0 3c4mop_c + 1.0 nadh_c + 1.0 h_c	b0073
IPPMIa	1.0 3c2hmp_c <==> 1.0 2ippm_c + 1.0 h2o_c	(b0071 and b0072)
IPPMIb	1.0 2ippm_c + 1.0 h2o_c <==> 1.0 3c3hmp_c	(b0071 and b0072)
IPPS	1.0 accoa_c + 1.0 3mob_c + 1.0 h2o_c --> 1.0 3c3hmp_c + 1.0 coa_c + 1.0 h_c	b0074
ISETACabcpp	1.0 h2o_c + 1.0 atp_c + 1.0 isetac_p --> 1.0 h_c + 1.0 pi_c + 1.0 adp_c + 1.0 isetac_c	((b0365 and b0366 and b0367) or (b0936 and b0933 and b0934))
ISETACtex	1.0 isetac_e <==> 1.0 isetac_p	(b0241 or b0929 or b1377 or b2215)
K2L4Aabcpp	1.0 h2o_c + 1.0 atp_c + 1.0 kdo2lipid4_c --> 1.0 h_c + 1.0 pi_c + 1.0 adp_c + 1.0 kdo2lipid4_p	b0914
K2L4Aabctex	1.0 h2o_c + 1.0 atp_c + 1.0 kdo2lipid4_p --> 1.0 h_c + 1.0 pi_c + 1.0 adp_c + 1.0 kdo2lipid4_e	(b3200 and b3201 and b3199 and b4261 and b4262)
KARA1	1.0 nadp_c + 1.0 23dhmb_c <==> 1.0 h_c + 1.0 alac_S_c + 1.0 nadph_c	b3774
KARA2	1.0 2ahbut_c + 1.0 nadph_c + 1.0 h_c <==> 1.0 nadp_c + 1.0 23dhmp_c	b3774
KAS14	1.0 h_c + 1.0 acACP_c + 1.0 malACP_c --> 1.0 actACP_c + 1.0 ACP_c + 1.0 co2_c	(b2323 or b1095)
KAS15	1.0 accoa_c + 1.0 malACP_c + 1.0 h_c --> 1.0 actACP_c + 1.0 co2_c + 1.0 coa_c	b1091
KDOCT2	1.0 ctp_c + 1.0 kdo_c --> 1.0 ckdo_c + 1.0 ppi_c	b0918
KDOPP	1.0 h2o_c + 1.0 kdo8p_c --> 1.0 kdo_c + 1.0 pi_c	b3198
KDOPS	1.0 ara5p_c + 1.0 pep_c + 1.0 h2o_c --> 1.0 kdo8p_c + 1.0 pi_c	b1215
KG6PDC	1.0 3dhgulnp_c + 1.0 h_c --> 1.0 xu5p_L_c + 1.0 co2_c	(b4196 or b3581)
Kabcpp	1.0 h2o_c + 1.0 atp_c + 1.0 k_p --> 1.0 h_c + 1.0 pi_c + 1.0 adp_c + 1.0 k_c	((b0698 and b0697 and b0696) or (b0698 and b0697 and b0696 and b4513))
Kt2pp	1.0 h_p + 1.0 k_p --> 1.0 h_c + 1.0 k_c	((b1291 and b3290 and b3849) or b1250 or (b1291 and b3290 and b1363) or b3747)
Kt3pp	1.0 h_p + 1.0 k_c --> 1.0 h_c + 1.0 k_p	(b1216 or b0842 or b3350 or b0047)
Ktex	1.0 k_e <==> 1.0 k_p	(b0241 or b0929 or b1377 or b2215)
LA4NTpp	1.0 colipa_p + 1.0 uLa4n_p --> 1.0 acolipa_p + 1.0 udcpp_p	b2257
LACZ	1.0 h2o_c + 1.0 lcts_c --> 1.0 gal_c + 1.0 glc_D_c	b0344
LACZpp	1.0 h2o_p + 1.0 lcts_p --> 1.0 glc_D_p + 1.0 gal_p	b2132
